Deal Type,Telcos:device_full_name,device name look up,brand_name,colour,Telcos:storage_size,img_link,Telcos:network,provider logo,Telcos:connectivity,Telcos:inc_data,Monthly Data,Telcos:term,Telcos:initial_cost,Telcos:month_cost,Telcos:deal_cost_json,aw_deep_link,promo_text,condition
Tablet,"Apple iPad Pro 12.9"" (2021) 5G (2TB Space Grey)",Apple iPad Pro 12.9 (2021),Apple,Space Grey,2TB,https://media.bigupdata.co.uk/2021-04-30_18-08-42_img_product_image_main_large1_product_edition0000097506.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,25000,25GB,48,40,64.5,"{""tco_inc_vat"": ""3136.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""40.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""2613.33"", ""ecpm_inc_vat"": ""65.33"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""54.44"", ""upfront_exc_vat"": ""33.33"", ""monthly_device_term_months"": ""48"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""48"", ""monthly_total_inc_vat"": ""64.50"", ""monthly_device_inc_vat"": ""43.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""21.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""17.50"", ""monthly_device_exc_vat"": ""36.25"", ""monthly_total_exc_vat"": ""53.75"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716577&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,Unlimited,Unlimited,1,1888,35,"{""tco_inc_vat"": ""1923.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""1888.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1602.50"", ""ecpm_inc_vat"": ""1923.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""1602.50"", ""upfront_exc_vat"": ""1573.33"", ""monthly_device_term_months"": """", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""1"", ""monthly_total_inc_vat"": ""35.00"", ""monthly_device_inc_vat"": """", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""0.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": """", ""monthly_device_exc_vat"": """", ""monthly_total_exc_vat"": ""29.17"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716643&a=713067&m=3235,,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,25000,25GB,1,1888,21,"{""tco_inc_vat"": ""1909.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""1888.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1590.83"", ""ecpm_inc_vat"": ""1909.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""1590.83"", ""upfront_exc_vat"": ""1573.33"", ""monthly_device_term_months"": """", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""1"", ""monthly_total_inc_vat"": ""21.00"", ""monthly_device_inc_vat"": """", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""0.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": """", ""monthly_device_exc_vat"": """", ""monthly_total_exc_vat"": ""17.50"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716647&a=713067&m=3235,,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,10000,10GB,1,1888,19,"{""tco_inc_vat"": ""1907.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""1888.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1589.17"", ""ecpm_inc_vat"": ""1907.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""1589.17"", ""upfront_exc_vat"": ""1573.33"", ""monthly_device_term_months"": """", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""1"", ""monthly_total_inc_vat"": ""19.00"", ""monthly_device_inc_vat"": """", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""0.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": """", ""monthly_device_exc_vat"": """", ""monthly_total_exc_vat"": ""15.83"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716649&a=713067&m=3235,,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,10000,10GB,36,30,70.62,"{""tco_inc_vat"": ""2572.32"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""2143.60"", ""ecpm_inc_vat"": ""71.45"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""59.54"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""36"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""36"", ""monthly_total_inc_vat"": ""70.62"", ""monthly_device_inc_vat"": ""51.62"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""19.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""15.83"", ""monthly_device_exc_vat"": ""43.02"", ""monthly_total_exc_vat"": ""58.85"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716651&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,10000,10GB,12,30,173.84,"{""tco_inc_vat"": ""2116.08"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1763.40"", ""ecpm_inc_vat"": ""176.34"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""146.95"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""12"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""12"", ""monthly_total_inc_vat"": ""173.84"", ""monthly_device_inc_vat"": ""154.84"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""19.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""15.83"", ""monthly_device_exc_vat"": ""129.03"", ""monthly_total_exc_vat"": ""144.87"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716653&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,100000,100GB,24,30,102.42,"{""tco_inc_vat"": ""2488.08"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""2073.40"", ""ecpm_inc_vat"": ""103.67"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""86.39"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""24"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""24"", ""monthly_total_inc_vat"": ""102.42"", ""monthly_device_inc_vat"": ""77.42"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""25.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""20.83"", ""monthly_device_exc_vat"": ""64.52"", ""monthly_total_exc_vat"": ""85.35"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716655&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,Unlimited,Unlimited,48,40,73.5,"{""tco_inc_vat"": ""3568.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""40.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""2973.33"", ""ecpm_inc_vat"": ""74.33"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""61.94"", ""upfront_exc_vat"": ""33.33"", ""monthly_device_term_months"": ""48"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""48"", ""monthly_total_inc_vat"": ""73.50"", ""monthly_device_inc_vat"": ""38.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""35.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""29.17"", ""monthly_device_exc_vat"": ""32.08"", ""monthly_total_exc_vat"": ""61.25"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716657&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,10000,10GB,48,40,57.5,"{""tco_inc_vat"": ""2800.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""40.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""2333.33"", ""ecpm_inc_vat"": ""58.33"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""48.61"", ""upfront_exc_vat"": ""33.33"", ""monthly_device_term_months"": ""48"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""48"", ""monthly_total_inc_vat"": ""57.50"", ""monthly_device_inc_vat"": ""38.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""19.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""15.83"", ""monthly_device_exc_vat"": ""32.08"", ""monthly_total_exc_vat"": ""47.92"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716761&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,100000,100GB,48,40,63.5,"{""tco_inc_vat"": ""3088.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""40.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""2573.33"", ""ecpm_inc_vat"": ""64.33"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""53.61"", ""upfront_exc_vat"": ""33.33"", ""monthly_device_term_months"": ""48"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""48"", ""monthly_total_inc_vat"": ""63.50"", ""monthly_device_inc_vat"": ""38.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""25.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""20.83"", ""monthly_device_exc_vat"": ""32.08"", ""monthly_total_exc_vat"": ""52.92"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716763&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,2000,2GB,1,1888,15,"{""tco_inc_vat"": ""1903.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""1888.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1585.83"", ""ecpm_inc_vat"": ""1903.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""1585.83"", ""upfront_exc_vat"": ""1573.33"", ""monthly_device_term_months"": """", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""1"", ""monthly_total_inc_vat"": ""15.00"", ""monthly_device_inc_vat"": """", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""0.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": """", ""monthly_device_exc_vat"": """", ""monthly_total_exc_vat"": ""12.50"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716765&a=713067&m=3235,,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,25000,25GB,12,30,175.84,"{""tco_inc_vat"": ""2140.08"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1783.40"", ""ecpm_inc_vat"": ""178.34"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""148.62"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""12"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""12"", ""monthly_total_inc_vat"": ""175.84"", ""monthly_device_inc_vat"": ""154.84"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""21.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""17.50"", ""monthly_device_exc_vat"": ""129.03"", ""monthly_total_exc_vat"": ""146.53"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716767&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,25000,25GB,24,30,98.42,"{""tco_inc_vat"": ""2392.08"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1993.40"", ""ecpm_inc_vat"": ""99.67"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""83.06"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""24"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""24"", ""monthly_total_inc_vat"": ""98.42"", ""monthly_device_inc_vat"": ""77.42"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""21.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""17.50"", ""monthly_device_exc_vat"": ""64.52"", ""monthly_total_exc_vat"": ""82.02"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716769&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,10000,10GB,24,30,96.42,"{""tco_inc_vat"": ""2344.08"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1953.40"", ""ecpm_inc_vat"": ""97.67"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""81.39"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""24"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""24"", ""monthly_total_inc_vat"": ""96.42"", ""monthly_device_inc_vat"": ""77.42"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""19.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""15.83"", ""monthly_device_exc_vat"": ""64.52"", ""monthly_total_exc_vat"": ""80.35"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716771&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,Unlimited,Unlimited,12,30,189.84,"{""tco_inc_vat"": ""2308.08"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1923.40"", ""ecpm_inc_vat"": ""192.34"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""160.28"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""12"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""12"", ""monthly_total_inc_vat"": ""189.84"", ""monthly_device_inc_vat"": ""154.84"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""35.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""29.17"", ""monthly_device_exc_vat"": ""129.03"", ""monthly_total_exc_vat"": ""158.20"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716839&a=713067&m=3235,6 months Free Disney+,New
Tablet,"Apple iPad Pro 11"" (2021) 5G (2TB Silver)",Apple iPad Pro 11 (2021),Apple,Silver,2TB,https://media.bigupdata.co.uk/2021-04-30_17-01-49_img_product_image_main_large1_product_edition0000097498.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,2000,2GB,36,30,66.62,"{""tco_inc_vat"": ""2428.32"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""2023.60"", ""ecpm_inc_vat"": ""67.45"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""56.21"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""36"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""36"", ""monthly_total_inc_vat"": ""66.62"", ""monthly_device_inc_vat"": ""51.62"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""15.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""12.50"", ""monthly_device_exc_vat"": ""43.02"", ""monthly_total_exc_vat"": ""55.52"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441716843&a=713067&m=3235,6 months Free Disney+,New
